step,action,balance,position
15054,0,33991.58203125,1
15055,2,33777.94140625,0
15056,1,33777.94140625,1
15057,1,33777.94140625,1
15058,1,33777.94140625,1
15059,0,33777.94140625,1
15060,1,33777.94140625,1
15061,1,33777.94140625,1
15062,2,33659.08984375,0
15063,0,33659.08984375,0
15064,0,33659.08984375,0
15065,0,33659.08984375,0
15066,2,33659.08984375,0
15067,1,33659.08984375,1
15068,1,33659.08984375,1
15069,1,33659.08984375,1
15070,1,33659.08984375,1
15071,0,33659.08984375,1
15072,1,33659.08984375,1
15073,1,33659.08984375,1
15074,0,33659.08984375,1
15075,1,33659.08984375,1
15076,1,33659.08984375,1
15077,2,34295.30859375,0
15078,0,34295.30859375,0
15079,1,34295.30859375,1
15080,1,34295.30859375,1
15081,2,34634.26953125,0
15082,1,34634.26953125,1
15083,1,34634.26953125,1
15084,0,34634.26953125,1
15085,1,34634.26953125,1
15086,1,34634.26953125,1
15087,1,34634.26953125,1
15088,2,33577.07421875,0
15089,1,33577.07421875,1
15090,1,33577.07421875,1
15091,1,33577.07421875,1
15092,1,33577.07421875,1
15093,0,33577.07421875,1
15094,1,33577.07421875,1
15095,1,33577.07421875,1
15096,0,33577.07421875,1
15097,2,33270.08984375,0
15098,2,33270.08984375,0
15099,0,33270.08984375,0
15100,1,33270.08984375,1
15101,0,33270.08984375,1
15102,2,33049.11328125,0
15103,0,33049.11328125,0
15104,2,33049.11328125,0
15105,0,33049.11328125,0
15106,2,33049.11328125,0
15107,1,33049.11328125,1
15108,1,33049.11328125,1
15109,2,33338.91796875,0
15110,1,33338.91796875,1
15111,1,33338.91796875,1
15112,1,33338.91796875,1
15113,1,33338.91796875,1
15114,1,33338.91796875,1
15115,2,33497.04296875,0
15116,0,33497.04296875,0
15117,2,33497.04296875,0
15118,2,33497.04296875,0
15119,1,33497.04296875,1
15120,1,33497.04296875,1
15121,1,33497.04296875,1
15122,2,33132.59765625,0
15123,1,33132.59765625,1
15124,1,33132.59765625,1
15125,1,33132.59765625,1
15126,1,33132.59765625,1
15127,1,33132.59765625,1
15128,1,33132.59765625,1
15129,0,33132.59765625,1
15130,1,33132.59765625,1
15131,1,33132.59765625,1
15132,2,37782.62109375,0
15133,1,37782.62109375,1
15134,1,37782.62109375,1
15135,1,37782.62109375,1
15136,1,37782.62109375,1
15137,0,37782.62109375,1
15138,1,37782.62109375,1
15139,1,37782.62109375,1
15140,1,37782.62109375,1
15141,1,37782.62109375,1
15142,2,40376.51953125,0
15143,1,40376.51953125,1
15144,2,39965.30859375,0
15145,0,39965.30859375,0
15146,0,39965.30859375,0
15147,2,39965.30859375,0
15148,1,39965.30859375,1
15149,1,39965.30859375,1
15150,1,39965.30859375,1
15151,1,39965.30859375,1
15152,1,39965.30859375,1
15153,2,39206.16796875,0
15154,0,39206.16796875,0
15155,1,39206.16796875,1
15156,1,39206.16796875,1
15157,1,39206.16796875,1
15158,2,40313.65234375,0
15159,0,40313.65234375,0
15160,1,40313.65234375,1
15161,1,40313.65234375,1
15162,1,40313.65234375,1
15163,1,40313.65234375,1
15164,1,40313.65234375,1
15165,1,40313.65234375,1
15166,1,40313.65234375,1
15167,2,39870.44921875,0
15168,1,39870.44921875,1
15169,1,39870.44921875,1
15170,2,39970.23828125,0
15171,1,39970.23828125,1
15172,1,39970.23828125,1
15173,2,39747.01171875,0
15174,1,39747.01171875,1
15175,1,39747.01171875,1
15176,1,39747.01171875,1
15177,1,39747.01171875,1
15178,2,39613.75390625,0
15179,1,39613.75390625,1
15180,1,39613.75390625,1
15181,2,40104.83984375,0
15182,1,40104.83984375,1
15183,1,40104.83984375,1
15184,2,40079.38671875,0
15185,0,40079.38671875,0
15186,0,40079.38671875,0
15187,1,40079.38671875,1
15188,1,40079.38671875,1
15189,1,40079.38671875,1
15190,1,40079.38671875,1
15191,0,40079.38671875,1
15192,1,40079.38671875,1
15193,2,39638.55859375,0
15194,1,39638.55859375,1
15195,1,39638.55859375,1
15196,2,39886.53515625,0
15197,0,39886.53515625,0
15198,2,39886.53515625,0
15199,2,39886.53515625,0
15200,1,39886.53515625,1
15201,1,39886.53515625,1
15202,1,39886.53515625,1
15203,1,39886.53515625,1
15204,0,39886.53515625,1
15205,0,39886.53515625,1
15206,2,38751.08984375,0
15207,2,38751.08984375,0
15208,1,38751.08984375,1
15209,2,38817.49609375,0
15210,1,38817.49609375,1
15211,1,38817.49609375,1
15212,2,39206.71484375,0
15213,1,39206.71484375,1
15214,2,39123.96484375,0
15215,1,39123.96484375,1
15216,1,39123.96484375,1
15217,2,38768.41796875,0
15218,1,38768.41796875,1
15219,1,38768.41796875,1
15220,1,38768.41796875,1
15221,1,38768.41796875,1
15222,1,38768.41796875,1
15223,2,39188.77734375,0
15224,1,39188.77734375,1
15225,1,39188.77734375,1
15226,2,39016.80859375,0
15227,1,39016.80859375,1
15228,2,38793.58203125,0
15229,1,38793.58203125,1
15230,1,38793.58203125,1
15231,2,38548.83203125,0
15232,1,38548.83203125,1
15233,2,38777.64453125,0
15234,1,38777.64453125,1
15235,1,38777.64453125,1
15236,2,39131.68359375,0
15237,1,39131.68359375,1
15238,2,39098.41796875,0
15239,2,39098.41796875,0
15240,2,39098.41796875,0
15241,2,39098.41796875,0
15242,0,39098.41796875,0
15243,0,39098.41796875,0
15244,2,39098.41796875,0
15245,1,39098.41796875,1
15246,0,39098.41796875,1
15247,1,39098.41796875,1
15248,0,39098.41796875,1
15249,1,39098.41796875,1
15250,1,39098.41796875,1
15251,1,39098.41796875,1
15252,1,39098.41796875,1
15253,1,39098.41796875,1
15254,1,39098.41796875,1
15255,0,39098.41796875,1
15256,1,39098.41796875,1
15257,0,39098.41796875,1
15258,1,39098.41796875,1
15259,1,39098.41796875,1
15260,2,40733.96484375,0
15261,0,40733.96484375,0
15262,1,40733.96484375,1
15263,1,40733.96484375,1
15264,2,40928.72265625,0
15265,1,40928.72265625,1
15266,1,40928.72265625,1
15267,0,40928.72265625,1
15268,1,40928.72265625,1
15269,1,40928.72265625,1
15270,1,40928.72265625,1
15271,1,40928.72265625,1
15272,1,40928.72265625,1
15273,1,40928.72265625,1
15274,1,40928.72265625,1
15275,0,40928.72265625,1
15276,1,40928.72265625,1
15277,1,40928.72265625,1
15278,0,40928.72265625,1
15279,1,40928.72265625,1
15280,1,40928.72265625,1
15281,1,40928.72265625,1
15282,1,40928.72265625,1
15283,1,40928.72265625,1
15284,1,40928.72265625,1
15285,1,40928.72265625,1
15286,0,40928.72265625,1
15287,1,40928.72265625,1
15288,1,40928.72265625,1
15289,2,39585.51171875,0
15290,1,39585.51171875,1
15291,1,39585.51171875,1
15292,1,39585.51171875,1
15293,2,40039.21484375,0
15294,0,40039.21484375,0
15295,1,40039.21484375,1
15296,1,40039.21484375,1
15297,1,40039.21484375,1
15298,1,40039.21484375,1
15299,1,40039.21484375,1
15300,1,40039.21484375,1
15301,2,42898.31640625,0
15302,2,42898.31640625,0
15303,1,42898.31640625,1
15304,1,42898.31640625,1
15305,1,42898.31640625,1
15306,0,42898.31640625,1
15307,0,42898.31640625,1
15308,1,42898.31640625,1
15309,1,42898.31640625,1
15310,1,42898.31640625,1
15311,0,42898.31640625,1
15312,1,42898.31640625,1
15313,1,42898.31640625,1
15314,0,42898.31640625,1
15315,0,42898.31640625,1
15316,0,42898.31640625,1
15317,2,42010.63671875,0
15318,2,42010.63671875,0
15319,0,42010.63671875,0
15320,2,42010.63671875,0
15321,0,42010.63671875,0
15322,1,42010.63671875,1
15323,1,42010.63671875,1
15324,0,42010.63671875,1
15325,1,42010.63671875,1
15326,0,42010.63671875,1
15327,1,42010.63671875,1
15328,0,42010.63671875,1
15329,1,42010.63671875,1
15330,0,42010.63671875,1
15331,1,42010.63671875,1
15332,1,42010.63671875,1
15333,1,42010.63671875,1
15334,1,42010.63671875,1
15335,1,42010.63671875,1
15336,1,42010.63671875,1
15337,2,39801.66796875,0
15338,2,39801.66796875,0
15339,1,39801.66796875,1
15340,2,39724.30078125,0
15341,2,39724.30078125,0
15342,2,39724.30078125,0
15343,0,39724.30078125,0
15344,1,39724.30078125,1
15345,1,39724.30078125,1
15346,0,39724.30078125,1
15347,1,39724.30078125,1
15348,2,40733.94140625,0
15349,1,40733.94140625,1
15350,1,40733.94140625,1
15351,2,41370.40234375,0
15352,1,41370.40234375,1
15353,1,41370.40234375,1
15354,0,41370.40234375,1
15355,2,41436.41015625,0
15356,1,41436.41015625,1
15357,1,41436.41015625,1
15358,1,41436.41015625,1
15359,2,41647.51953125,0
15360,1,41647.51953125,1
15361,2,41500.67578125,0
15362,0,41500.67578125,0
15363,0,41500.67578125,0
15364,1,41500.67578125,1
15365,2,41507.33203125,0
15366,0,41507.33203125,0
15367,0,41507.33203125,0
15368,1,41507.33203125,1
15369,1,41507.33203125,1
15370,1,41507.33203125,1
15371,1,41507.33203125,1
15372,0,41507.33203125,1
15373,2,41902.27734375,0
15374,0,41902.27734375,0
15375,0,41902.27734375,0
15376,1,41902.27734375,1
15377,1,41902.27734375,1
15378,1,41902.27734375,1
15379,1,41902.27734375,1
15380,1,41902.27734375,1
15381,1,41902.27734375,1
15382,1,41902.27734375,1
15383,1,41902.27734375,1
15384,2,41991.18359375,0
15385,1,41991.18359375,1
15386,1,41991.18359375,1
15387,1,41991.18359375,1
15388,1,41991.18359375,1
15389,0,41991.18359375,1
15390,2,41821.98828125,0
15391,0,41821.98828125,0
15392,0,41821.98828125,0
15393,1,41821.98828125,1
15394,2,41772.66015625,0
15395,2,41772.66015625,0
15396,1,41772.66015625,1
15397,1,41772.66015625,1
15398,1,41772.66015625,1
15399,2,41670.58203125,0
15400,1,41670.58203125,1
15401,0,41670.58203125,1
15402,1,41670.58203125,1
15403,2,41697.16796875,0
15404,2,41697.16796875,0
15405,1,41697.16796875,1
15406,1,41697.16796875,1
15407,1,41697.16796875,1
15408,1,41697.16796875,1
15409,1,41697.16796875,1
15410,0,41697.16796875,1
15411,1,41697.16796875,1
15412,2,40876.46484375,0
15413,1,40876.46484375,1
15414,1,40876.46484375,1
15415,2,40538.69140625,0
15416,0,40538.69140625,0
15417,2,40538.69140625,0
15418,1,40538.69140625,1
15419,2,40711.16015625,0
15420,2,40711.16015625,0
15421,2,40711.16015625,0
15422,1,40711.16015625,1
15423,1,40711.16015625,1
15424,2,40410.20703125,0
15425,2,40410.20703125,0
15426,2,40410.20703125,0
15427,1,40410.20703125,1
15428,0,40410.20703125,1
15429,0,40410.20703125,1
15430,1,40410.20703125,1
15431,1,40410.20703125,1
15432,0,40410.20703125,1
15433,2,40875.91796875,0
15434,1,40875.91796875,1
15435,0,40875.91796875,1
15436,1,40875.91796875,1
15437,1,40875.91796875,1
15438,1,40875.91796875,1
15439,1,40875.91796875,1
15440,1,40875.91796875,1
15441,1,40875.91796875,1
15442,2,36721.25390625,0
15443,1,36721.25390625,1
15444,1,36721.25390625,1
15445,1,36721.25390625,1
15446,2,36729.87109375,0
15447,1,36729.87109375,1
15448,1,36729.87109375,1
15449,1,36729.87109375,1
15450,0,36729.87109375,1
15451,1,36729.87109375,1
15452,2,36404.40234375,0
15453,2,36404.40234375,0
15454,2,36404.40234375,0
15455,1,36404.40234375,1
15456,0,36404.40234375,1
15457,1,36404.40234375,1
15458,1,36404.40234375,1
15459,2,36913.10546875,0
15460,1,36913.10546875,1
15461,2,36844.69921875,0
15462,1,36844.69921875,1
15463,2,37511.40234375,0
15464,1,37511.40234375,1
15465,2,37261.53515625,0
15466,2,37261.53515625,0
15467,0,37261.53515625,0
15468,0,37261.53515625,0
15469,1,37261.53515625,1
15470,1,37261.53515625,1
15471,0,37261.53515625,1
15472,0,37261.53515625,1
15473,2,37130.83984375,0
15474,2,37130.83984375,0
15475,1,37130.83984375,1
15476,2,36859.02734375,0
15477,1,36859.02734375,1
15478,1,36859.02734375,1
15479,2,36822.87890625,0
15480,0,36822.87890625,0
15481,0,36822.87890625,0
15482,1,36822.87890625,1
15483,1,36822.87890625,1
15484,0,36822.87890625,1
15485,2,37409.42578125,0
15486,0,37409.42578125,0
15487,1,37409.42578125,1
15488,0,37409.42578125,1
15489,2,34867.05859375,0
15490,1,34867.05859375,1
15491,1,34867.05859375,1
15492,2,34421.31640625,0
15493,2,34421.31640625,0
15494,1,34421.31640625,1
15495,2,34769.37890625,0
15496,0,34769.37890625,0
15497,2,34769.37890625,0
15498,1,34769.37890625,1
15499,2,35313.12109375,0
15500,1,35313.12109375,1
15501,2,35492.10546875,0
15502,1,35492.10546875,1
15503,2,35690.18359375,0
15504,1,35690.18359375,1
15505,1,35690.18359375,1
15506,0,35690.18359375,1
15507,2,36173.66796875,0
15508,1,36173.66796875,1
15509,1,36173.66796875,1
15510,1,36173.66796875,1
15511,0,36173.66796875,1
15512,0,36173.66796875,1
15513,1,36173.66796875,1
15514,1,36173.66796875,1
15515,1,36173.66796875,1
15516,1,36173.66796875,1
15517,2,33718.44140625,0
15518,1,33718.44140625,1
15519,1,33718.44140625,1
15520,1,33718.44140625,1
15521,0,33718.44140625,1
15522,1,33718.44140625,1
15523,1,33718.44140625,1
15524,1,33718.44140625,1
15525,1,33718.44140625,1
15526,1,33718.44140625,1
15527,1,33718.44140625,1
15528,1,33718.44140625,1
15529,1,33718.44140625,1
15530,1,33718.44140625,1
15531,0,33718.44140625,1
15532,1,33718.44140625,1
15533,1,33718.44140625,1
15534,2,36064.01953125,0
15535,1,36064.01953125,1
15536,2,35843.22265625,0
15537,1,35843.22265625,1
15538,1,35843.22265625,1
15539,0,35843.22265625,1
15540,1,35843.22265625,1
15541,2,35807.87109375,0
15542,2,35807.87109375,0
15543,1,35807.87109375,1
15544,1,35807.87109375,1
15545,2,35545.03515625,0
15546,0,35545.03515625,0
15547,1,35545.03515625,1
15548,1,35545.03515625,1
15549,1,35545.03515625,1
15550,1,35545.03515625,1
15551,0,35545.03515625,1
15552,0,35545.03515625,1
15553,1,35545.03515625,1
15554,1,35545.03515625,1
15555,1,35545.03515625,1
15556,1,35545.03515625,1
15557,0,35545.03515625,1
15558,2,35587.60546875,0
15559,1,35587.60546875,1
15560,1,35587.60546875,1
15561,1,35587.60546875,1
15562,2,35511.80078125,0
15563,2,35511.80078125,0
15564,1,35511.80078125,1
15565,0,35511.80078125,1
15566,0,35511.80078125,1
15567,1,35511.80078125,1
15568,2,35673.26171875,0
15569,1,35673.26171875,1
15570,1,35673.26171875,1
15571,2,35274.28515625,0
15572,1,35274.28515625,1
15573,0,35274.28515625,1
15574,1,35274.28515625,1
15575,1,35274.28515625,1
15576,1,35274.28515625,1
15577,1,35274.28515625,1
15578,2,36072.00390625,0
15579,1,36072.00390625,1
15580,2,36040.07421875,0
15581,2,36040.07421875,0
15582,1,36040.07421875,1
15583,2,36415.49609375,0
15584,2,36415.49609375,0
15585,1,36415.49609375,1
15586,1,36415.49609375,1
15587,2,36522.77734375,0
15588,2,36522.77734375,0
15589,0,36522.77734375,0
15590,1,36522.77734375,1
15591,1,36522.77734375,1
15592,2,36995.37109375,0
15593,2,36995.37109375,0
15594,1,36995.37109375,1
15595,1,36995.37109375,1
15596,2,37111.58984375,0
15597,1,37111.58984375,1
15598,1,37111.58984375,1
15599,1,37111.58984375,1
15600,1,37111.58984375,1
15601,2,37494.98046875,0
15602,1,37494.98046875,1
15603,1,37494.98046875,1
15604,0,37494.98046875,1
15605,1,37494.98046875,1
15606,1,37494.98046875,1
15607,1,37494.98046875,1
15608,1,37494.98046875,1
15609,0,37494.98046875,1
15610,2,37033.11328125,0
15611,1,37033.11328125,1
15612,1,37033.11328125,1
15613,1,37033.11328125,1
15614,0,37033.11328125,1
15615,2,36482.70703125,0
15616,1,36482.70703125,1
15617,2,36739.91015625,0
15618,0,36739.91015625,0
15619,1,36739.91015625,1
15620,1,36739.91015625,1
15621,1,36739.91015625,1
15622,1,36739.91015625,1
15623,1,36739.91015625,1
15624,1,36739.91015625,1
15625,1,36739.91015625,1
15626,1,36739.91015625,1
15627,2,36137.80078125,0
15628,2,36137.80078125,0
15629,2,36137.80078125,0
15630,2,36137.80078125,0
15631,0,36137.80078125,0
15632,1,36137.80078125,1
15633,1,36137.80078125,1
15634,1,36137.80078125,1
15635,1,36137.80078125,1
15636,1,36137.80078125,1
15637,2,36362.80078125,0
15638,1,36362.80078125,1
15639,2,36033.48828125,0
15640,2,36033.48828125,0
15641,1,36033.48828125,1
15642,1,36033.48828125,1
15643,2,35562.57421875,0
15644,1,35562.57421875,1
15645,1,35562.57421875,1
15646,1,35562.57421875,1
15647,1,35562.57421875,1
15648,1,35562.57421875,1
15649,1,35562.57421875,1
15650,0,35562.57421875,1
15651,1,35562.57421875,1
15652,0,35562.57421875,1
15653,2,35667.24609375,0
15654,1,35667.24609375,1
15655,1,35667.24609375,1
15656,0,35667.24609375,1
15657,1,35667.24609375,1
15658,1,35667.24609375,1
15659,1,35667.24609375,1
15660,1,35667.24609375,1
15661,2,35917.57421875,0
15662,1,35917.57421875,1
15663,1,35917.57421875,1
15664,2,35925.34765625,0
15665,1,35925.34765625,1
15666,0,35925.34765625,1
15667,1,35925.34765625,1
15668,1,35925.34765625,1
15669,1,35925.34765625,1
15670,1,35925.34765625,1
15671,2,36208.66015625,0
15672,1,36208.66015625,1
15673,1,36208.66015625,1
15674,0,36208.66015625,1
15675,1,36208.66015625,1
15676,1,36208.66015625,1
15677,0,36208.66015625,1
15678,1,36208.66015625,1
15679,1,36208.66015625,1
15680,2,36696.76171875,0
15681,1,36696.76171875,1
15682,1,36696.76171875,1
15683,1,36696.76171875,1
15684,1,36696.76171875,1
15685,1,36696.76171875,1
15686,0,36696.76171875,1
15687,1,36696.76171875,1
15688,1,36696.76171875,1
15689,0,36696.76171875,1
15690,1,36696.76171875,1
15691,1,36696.76171875,1
15692,1,36696.76171875,1
15693,0,36696.76171875,1
15694,1,36696.76171875,1
15695,1,36696.76171875,1
15696,1,36696.76171875,1
15697,1,36696.76171875,1
15698,1,36696.76171875,1
15699,1,36696.76171875,1
15700,1,36696.76171875,1
15701,1,36696.76171875,1
15702,1,36696.76171875,1
15703,2,36024.96484375,0
15704,1,36024.96484375,1
15705,0,36024.96484375,1
15706,1,36024.96484375,1
15707,2,36223.12890625,0
15708,1,36223.12890625,1
15709,1,36223.12890625,1
15710,1,36223.12890625,1
15711,0,36223.12890625,1
15712,2,36112.33984375,0
15713,1,36112.33984375,1
15714,2,36178.91015625,0
15715,2,36178.91015625,0
15716,2,36178.91015625,0
15717,1,36178.91015625,1
15718,1,36178.91015625,1
15719,1,36178.91015625,1
15720,1,36178.91015625,1
15721,0,36178.91015625,1
15722,0,36178.91015625,1
15723,1,36178.91015625,1
15724,2,36189.84765625,0
15725,1,36189.84765625,1
15726,1,36189.84765625,1
15727,1,36189.84765625,1
15728,1,36189.84765625,1
15729,0,36189.84765625,1
15730,0,36189.84765625,1
15731,2,36197.05078125,0
15732,0,36197.05078125,0
15733,1,36197.05078125,1
15734,0,36197.05078125,1
15735,2,36288.57421875,0
15736,1,36288.57421875,1
15737,1,36288.57421875,1
15738,1,36288.57421875,1
15739,1,36288.57421875,1
15740,1,36288.57421875,1
15741,2,36144.01953125,0
15742,1,36144.01953125,1
15743,1,36144.01953125,1
15744,1,36144.01953125,1
15745,2,36315.59765625,0
15746,1,36315.59765625,1
15747,1,36315.59765625,1
15748,1,36315.59765625,1
15749,1,36315.59765625,1
15750,2,36418.37109375,0
15751,2,36418.37109375,0
15752,2,36418.37109375,0
15753,1,36418.37109375,1
15754,1,36418.37109375,1
15755,2,36205.32421875,0
15756,1,36205.32421875,1
15757,1,36205.32421875,1
15758,1,36205.32421875,1
15759,0,36205.32421875,1
15760,1,36205.32421875,1
15761,2,36946.52734375,0
15762,1,36946.52734375,1
15763,1,36946.52734375,1
15764,0,36946.52734375,1
15765,2,38732.76953125,0
15766,2,38732.76953125,0
15767,1,38732.76953125,1
15768,2,38578.42578125,0
15769,1,38578.42578125,1
15770,2,37067.12890625,0
15771,1,37067.12890625,1
15772,0,37067.12890625,1
15773,2,36630.98828125,0
15774,0,36630.98828125,0
15775,0,36630.98828125,0
15776,1,36630.98828125,1
15777,0,36630.98828125,1
15778,1,36630.98828125,1
15779,1,36630.98828125,1
15780,1,36630.98828125,1
15781,1,36630.98828125,1
15782,1,36630.98828125,1
15783,2,36255.16796875,0
15784,1,36255.16796875,1
15785,1,36255.16796875,1
15786,0,36255.16796875,1
15787,1,36255.16796875,1
15788,0,36255.16796875,1
15789,1,36255.16796875,1
15790,2,36239.49609375,0
15791,2,36239.49609375,0
15792,0,36239.49609375,0
15793,1,36239.49609375,1
15794,0,36239.49609375,1
15795,2,36312.05078125,0
15796,1,36312.05078125,1
15797,1,36312.05078125,1
15798,1,36312.05078125,1
15799,1,36312.05078125,1
15800,2,37507.91015625,0
15801,2,37507.91015625,0
15802,0,37507.91015625,0
15803,1,37507.91015625,1
15804,1,37507.91015625,1
15805,0,37507.91015625,1
15806,0,37507.91015625,1
15807,1,37507.91015625,1
15808,1,37507.91015625,1
15809,1,37507.91015625,1
15810,1,37507.91015625,1
15811,1,37507.91015625,1
15812,1,37507.91015625,1
15813,1,37507.91015625,1
15814,1,37507.91015625,1
15815,1,37507.91015625,1
15816,1,37507.91015625,1
15817,1,37507.91015625,1
15818,0,37507.91015625,1
15819,2,37966.83984375,0
15820,1,37966.83984375,1
15821,1,37966.83984375,1
15822,1,37966.83984375,1
15823,2,37427.24609375,0
15824,1,37427.24609375,1
15825,2,37074.23046875,0
15826,1,37074.23046875,1
15827,2,37158.41796875,0
15828,1,37158.41796875,1
15829,1,37158.41796875,1
15830,1,37158.41796875,1
15831,2,37264.12890625,0
15832,2,37264.12890625,0
15833,1,37264.12890625,1
15834,2,37405.81640625,0
15835,1,37405.81640625,1
15836,0,37405.81640625,1
15837,0,37405.81640625,1
15838,2,37187.66015625,0
15839,0,37187.66015625,0
15840,1,37187.66015625,1
15841,1,37187.66015625,1
15842,1,37187.66015625,1
15843,1,37187.66015625,1
15844,1,37187.66015625,1
15845,2,37546.26953125,0
15846,2,37546.26953125,0
15847,1,37546.26953125,1
15848,1,37546.26953125,1
15849,1,37546.26953125,1
15850,2,37893.92578125,0
15851,2,37893.92578125,0
15852,1,37893.92578125,1
15853,1,37893.92578125,1
15854,2,37941.87109375,0
